Date,Time,Milliseconds,Log Level,Process ID,Thread ID,Event Type,Source,Description
2022-12-15,14:42:59,676,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched end ... processing"
2022-12-15,14:42:59,677,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [</span]"
2022-12-15,14:42:59,677,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] match ... html tag"
2022-12-15,14:42:59,677,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [>]"
2022-12-15,14:42:59,677,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched end ... processing"
2022-12-15,14:42:59,678,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [<span]"
2022-12-15,14:42:59,678,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] match ... html tag"
2022-12-15,14:42:59,678,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [>]"
2022-12-15,14:42:59,678,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched end ... processing"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [<o]"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] match ... html tag"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [>]"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched end ... processing"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [</o]"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] match ... html tag"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [>]"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched end ... processing"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [</span]"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] match ... html tag"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [>]"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched end ... processing"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [</p]"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] match ... html tag"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [>]"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched end ... processing"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [<p]"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] match ... html tag"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [>]"
2022-12-15,14:42:59,679,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched end ... processing"
2022-12-15,14:42:59,680,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [<span]"
2022-12-15,14:42:59,680,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] match ... html tag"
2022-12-15,14:42:59,680,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [>]"
2022-12-15,14:42:59,680,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched end ... processing"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [<o]"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] match ... html tag"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [>]"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched end ... processing"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [</o]"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] match ... html tag"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [>]"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched end ... processing"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [</span]"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] match ... html tag"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [>]"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched end ... processing"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [</p]"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] match ... html tag"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [>]"
2022-12-15,14:42:59,681,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched end ... processing"
2022-12-15,14:42:59,682,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [<p]"
2022-12-15,14:42:59,682,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] match ... html tag"
2022-12-15,14:42:59,682,1,"#0000174c","#00002894","info   ","HTMLScrubber","[CHTMLScrub::Scrub] matched [>]"
